Reason,URL,"_raw","_time",action,active,"active_hist_searches","active_realtime_searches",app,"attr.message.category","attr.message.category_id","attr.message.msg","attr.message.session_name","attr.message.thread","attr.message.ts_sec","attr.message.ts_usec","attr.message.verbose_level","attr.message.verbose_level_id",autoload,"avg_rsv","avg_time_spent_in_queue","bucket_count",build,"busiest_thread_name",bytes,c,capacity,clientip,code,color,component,cookie,count,"cpu_max","cpu_total",created,"created_replicas",ctx,"current_hot","current_hot_replicas","current_queue_size","current_size","current_total","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",digest,"discarded_new","discarded_old","drop_count","due_to_stanza",duration,durationMS,"dutycycle_ratio","enqueue_seaches_count","event_message",eventtype,expectedCode,failed,feature,file,frozen,group,hits,host,hostname,hotWarmPath,id,ident,idx,index,"ingest_pipe",innerLockTime,instanceType,isFree,isTrial,"jobs_added","jobs_finished","largest_queue_size","largest_size",level,limit,line,linecount,location,"log_level","max_size","max_time_spent_in_queue","max_used","max_used_interval","mean_preview_period",message,method,"min_queue_size",misses,msg,nCompleted,nCurrent,nDownloadFail,nInstallFail,nInstallOk,nReceived,nStarted,nUninstallFail,nUninstallOk,name,namespace,"node_path","node_type","num_evictions","open_buckets",operation,other,"output_mode",pendingBucketUpdates,product,productType,punct,ratio,referer,"referer_domain",released,"rep_used","req_time",requestURL,requestid,"requests_last_period",rolled,root,s,search,service,share,showCommandHelp,showCommandHistory,showFieldInfo,sid,"smallest_size",snippet,snippetEmbedJS,"sort_dir","sort_key",source,sourcetype,spent,"splunk_server","splunk_server_group",status,"t.$date",thread,"thread_id","thread_name",time,timeendpos,timestartpos,"total_removed",trace,uri,"uri_domain","uri_path","uri_query",useTypeahead,used,user,useragent,version,volumeCompletedKB,"wallclock_ms_max","wallclock_ms_total"
"'Buckets were rebuilt or tsidx-minified (bucket_count=1).'",,"02-19-2025 06:26:36.028 -0500 INFO  DatabaseDirectoryManager [3733 IndexerService] - idx=_introspection writing a bucket manifest in hotWarmPath='/opt/splunk/var/lib/splunk/_introspection/db' pendingBucketUpdates=0 innerLockTime=0.000. Reason='Buckets were rebuilt or tsidx-minified (bucket_count=1).'","2025-02-19T06:26:36.028-0500",,,,,,,,,,,,,,,,,,1,,,,,,,,,DatabaseDirectoryManager,,,,,,,,,,,,,6,19,26,february,36,wednesday,2025,"-300",,,,,,,,,,"idx=_introspection writing a bucket manifest in hotWarmPath='/opt/splunk/var/lib/splunk/_introspection/db' pendingBucketUpdates=0 innerLockTime=0.000. Reason='Buckets were rebuilt or tsidx-minified (bucket_count=1).'","splunkd-log",,,,,,,,kali,,"'/opt/splunk/var/lib/splunk/_introspection/db'",,,"_introspection","_internal",,"0.000.",,,,,,,,,,,1,,INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,"--_::._-____[_]_-_=______='///////'_=_=.._='____-_",,,,,,,,,,,,,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/splunkd.log",splunkd,,kali,,,,,3733,IndexerService,,29,0,,,,,,,,,,,,,,
,,"02-19-2025 06:26:36.028 -0500 INFO  DatabaseDirectoryManager [3733 IndexerService] - Finished writing bucket manifest in hotWarmPath=/opt/splunk/var/lib/splunk/_internaldb/db duration=0.001","2025-02-19T06:26:36.028-0500",,,,,,,,,,,,,,,,,,,,,,,,,,,DatabaseDirectoryManager,,,,,,,,,,,,,6,19,26,february,36,wednesday,2025,"-300",,,,,,"0.001",,,,"Finished writing bucket manifest in hotWarmPath=/opt/splunk/var/lib/splunk/_internaldb/db duration=0.001","splunkd-log",,,,,,,,kali,,"/opt/splunk/var/lib/splunk/_internaldb/db",,,,"_internal",,,,,,,,,,,,,1,,INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"--_::._-____[_]_-______=///////_=.",,,,,,,,,,,,,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/splunkd.log",splunkd,,kali,,,,,3733,IndexerService,,29,0,,,,,,,,,,,,,,
"'Buckets were rebuilt or tsidx-minified (bucket_count=1).'",,"02-19-2025 06:26:36.028 -0500 INFO  DatabaseDirectoryManager [3733 IndexerService] - idx=_internal writing a bucket manifest in hotWarmPath='/opt/splunk/var/lib/splunk/_internaldb/db' pendingBucketUpdates=0 innerLockTime=0.001. Reason='Buckets were rebuilt or tsidx-minified (bucket_count=1).'","2025-02-19T06:26:36.028-0500",,,,,,,,,,,,,,,,,,1,,,,,,,,,DatabaseDirectoryManager,,,,,,,,,,,,,6,19,26,february,36,wednesday,2025,"-300",,,,,,,,,,"idx=_internal writing a bucket manifest in hotWarmPath='/opt/splunk/var/lib/splunk/_internaldb/db' pendingBucketUpdates=0 innerLockTime=0.001. Reason='Buckets were rebuilt or tsidx-minified (bucket_count=1).'","splunkd-log",,,,,,,,kali,,"'/opt/splunk/var/lib/splunk/_internaldb/db'",,,"_internal","_internal",,"0.001.",,,,,,,,,,,1,,INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,"--_::._-____[_]_-_=______='///////'_=_=.._='____-_",,,,,,,,,,,,,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/splunkd.log",splunkd,,kali,,,,,3733,IndexerService,,29,0,,,,,,,,,,,,,,
,,"02-19-2025 06:26:36.024 -0500 INFO  DatabaseDirectoryManager [3733 IndexerService] - Finished writing bucket manifest in hotWarmPath=/opt/splunk/var/lib/splunk/audit/db duration=0.009","2025-02-19T06:26:36.024-0500",,,,,,,,,,,,,,,,,,,,,,,,,,,DatabaseDirectoryManager,,,,,,,,,,,,,6,19,26,february,36,wednesday,2025,"-300",,,,,,"0.009",,,,"Finished writing bucket manifest in hotWarmPath=/opt/splunk/var/lib/splunk/audit/db duration=0.009","splunkd-log",,,,,,,,kali,,"/opt/splunk/var/lib/splunk/audit/db",,,,"_internal",,,,,,,,,,,,,1,,INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"--_::._-____[_]_-______=///////_=.",,,,,,,,,,,,,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/splunkd.log",splunkd,,kali,,,,,3733,IndexerService,,29,0,,,,,,,,,,,,,,
"'Buckets were rebuilt or tsidx-minified (bucket_count=1).'",,"02-19-2025 06:26:36.020 -0500 INFO  DatabaseDirectoryManager [3733 IndexerService] - idx=_audit writing a bucket manifest in hotWarmPath='/opt/splunk/var/lib/splunk/audit/db' pendingBucketUpdates=0 innerLockTime=0.007. Reason='Buckets were rebuilt or tsidx-minified (bucket_count=1).'","2025-02-19T06:26:36.020-0500",,,,,,,,,,,,,,,,,,1,,,,,,,,,DatabaseDirectoryManager,,,,,,,,,,,,,6,19,26,february,36,wednesday,2025,"-300",,,,,,,,,,"idx=_audit writing a bucket manifest in hotWarmPath='/opt/splunk/var/lib/splunk/audit/db' pendingBucketUpdates=0 innerLockTime=0.007. Reason='Buckets were rebuilt or tsidx-minified (bucket_count=1).'","splunkd-log",,,,,,,,kali,,"'/opt/splunk/var/lib/splunk/audit/db'",,,"_audit","_internal",,"0.007.",,,,,,,,,,,1,,INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,"--_::._-____[_]_-_=______='///////'_=_=.._='____-_",,,,,,,,,,,,,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/splunkd.log",splunkd,,kali,,,,,3733,IndexerService,,29,0,,,,,,,,,,,,,,
,,"2025/02/19 06:26:35 [Supervisor] Heartbeat sent properly","2025-02-19T06:26:35.000-0500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,26,february,35,wednesday,2025,local,,,,,,,,,,,,,,,,,,,kali,,,,,,"_internal",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"//_::_[]___",,,,,,,,,,,,,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/supervisor.log","supervisor-2",,kali,,,,,,,,20,0,,,,,,,,,,,,,,
,,"02-19-2025 06:26:34.923 -0500 INFO  WatchedFile [3834 tailreader0] - File too small to check seekcrc, probably truncated.  Will re-read entire file='/opt/splunk/var/spool/splunk/tracker.log'.","2025-02-19T06:26:34.923-0500",,,,,,,,,,,,,,,,,,,,,,,,,,,WatchedFile,,,,,,,,,,,,,6,19,26,february,34,wednesday,2025,"-300",,,,,,,,,,"File too small to check seekcrc, probably truncated.  Will re-read entire file='/opt/splunk/var/spool/splunk/tracker.log'.","splunkd-log",,,,"'/opt/splunk/var/spool/splunk/tracker.log'",,,,kali,,,,,,"_internal",,,,,,,,,,,,,1,,INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"--_::._-____[_]_-______,__.___-__='//////.'.",,,,,,,,,,,,,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/splunkd.log",splunkd,,kali,,,,,3834,tailreader0,,29,0,,,,,,,,,,,,,,
,,"127.0.0.1 - kali [19/Feb/2025:06:26:34.897 -0500] ""GET /en-US/splunkd/__raw/servicesNS/nobody/search/search/v2/jobs/rt_md_1739964386.3?output_mode=json&_=1739964386137 HTTP/1.1"" 200 4105 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0"" - 026f9a0c852246e809385395c50d8418 7ms","2025-02-19T06:26:34.897-0500",,,,,,,,,,,,,,,,,,,,,4105,,,"127.0.0.1",,,,,,,,,,,,,,,,6,19,26,february,34,wednesday,2025,"-300",,,,,,,,,,,,,,,"rt_md_1739964386.3",,,,kali,,,,"-",,"_internal",,,,,,,,,,,,,1,,,,,,,,,GET,,,,,,,,,,,,,,,,,,,,"- 026f9a0c852246e809385395c50d8418 7ms",json,,,,"..._-__[//:::._-]_""_/-/////////.?=&=_/.""___""-""_""/.",,"-",,,,"19/Feb/2025:06:26:34.897 -0500",,,,,"en-US",,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/splunkd_ui_access.log","splunkd_ui_access",7,kali,,200,,,,,,48,18,,,"/en-US/splunkd/__raw/servicesNS/nobody/search/search/v2/jobs/rt_md_1739964386.3?output_mode=json&_=1739964386137",,"/en-US/splunkd/__raw/servicesNS/nobody/search/search/v2/jobs/rt_md_1739964386.3","output_mode=json&_=1739964386137",,,kali,"Mozilla/5.0 (X11; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0","HTTP/1.1",,,
,,"02-19-2025 06:26:34.747 -0500 INFO  BackgroundJobRestarter [3730 DispatchReaper] - inspect_count=7, restart_count=0","2025-02-19T06:26:34.747-0500",,,,,,,,,,,,,,,,,,,,,,,,,,,BackgroundJobRestarter,,,,,,,,,,,,,6,19,26,february,34,wednesday,2025,"-300",,,,,,,,,,"inspect_count=7, restart_count=0","splunkd-log",,,,,,,,kali,,,,,,"_internal",,,,,,,,,,,,,1,,INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"--_::._-____[_]_-_=,_=",,,,,,,,,,,,,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/splunkd.log",splunkd,,kali,,,,,3730,DispatchReaper,,29,0,,,,,,,,,,,,,,
,,"02-19-2025 06:26:34.747 -0500 WARN  BackgroundJobRestarter [3730 DispatchReaper] - could not read status for sid=alertsmanager_1739963924.1, skipping","2025-02-19T06:26:34.747-0500",,,,,,,,,,,,,,,,,,,,,,,,,,,BackgroundJobRestarter,,,,,,,,,,,,,6,19,26,february,34,wednesday,2025,"-300",,,,,,,,,,"could not read status for sid=alertsmanager_1739963924.1, skipping","splunkd-log",,,,,,,,kali,,,,,,"_internal",,,,,,,,,,,,,1,,WARN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"--_::._-____[_]_-______=.,_",,,,,,,,,,,,,,,,,,,"alertsmanager_1739963924.1",,,,,,"/opt/splunk/var/log/splunk/splunkd.log",splunkd,,kali,,,,,3730,DispatchReaper,,29,0,,,,,,,,,,,,,,
,,"02-19-2025 06:26:34.747 -0500 WARN  BackgroundJobRestarter [3730 DispatchReaper] - could not read status for sid=alertsmanager_1739963598.1, skipping","2025-02-19T06:26:34.747-0500",,,,,,,,,,,,,,,,,,,,,,,,,,,BackgroundJobRestarter,,,,,,,,,,,,,6,19,26,february,34,wednesday,2025,"-300",,,,,,,,,,"could not read status for sid=alertsmanager_1739963598.1, skipping","splunkd-log",,,,,,,,kali,,,,,,"_internal",,,,,,,,,,,,,1,,WARN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"--_::._-____[_]_-______=.,_",,,,,,,,,,,,,,,,,,,"alertsmanager_1739963598.1",,,,,,"/opt/splunk/var/log/splunk/splunkd.log",splunkd,,kali,,,,,3730,DispatchReaper,,29,0,,,,,,,,,,,,,,
,,"127.0.0.1 - kali [19/Feb/2025:06:26:32.314 -0500] ""GET /en-US/splunkd/__raw/servicesNS/nobody/search/search/v2/jobs/rt_md_1739964386.3?output_mode=json&_=1739964386136 HTTP/1.1"" 200 4106 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0"" - 026f9a0c852246e809385395c50d8418 2ms","2025-02-19T06:26:32.314-0500",,,,,,,,,,,,,,,,,,,,,4106,,,"127.0.0.1",,,,,,,,,,,,,,,,6,19,26,february,32,wednesday,2025,"-300",,,,,,,,,,,,,,,"rt_md_1739964386.3",,,,kali,,,,"-",,"_internal",,,,,,,,,,,,,1,,,,,,,,,GET,,,,,,,,,,,,,,,,,,,,"- 026f9a0c852246e809385395c50d8418 2ms",json,,,,"..._-__[//:::._-]_""_/-/////////.?=&=_/.""___""-""_""/.",,"-",,,,"19/Feb/2025:06:26:32.314 -0500",,,,,"en-US",,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/splunkd_ui_access.log","splunkd_ui_access",2,kali,,200,,,,,,48,18,,,"/en-US/splunkd/__raw/servicesNS/nobody/search/search/v2/jobs/rt_md_1739964386.3?output_mode=json&_=1739964386136",,"/en-US/splunkd/__raw/servicesNS/nobody/search/search/v2/jobs/rt_md_1739964386.3","output_mode=json&_=1739964386136",,,kali,"Mozilla/5.0 (X11; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0","HTTP/1.1",,,
,,"127.0.0.1 - kali [19/Feb/2025:06:26:30.589 -0500] ""GET /en-US/splunkd/__raw/servicesNS/nobody/search/search/v2/jobs/rt_md_1739964386.3?output_mode=json&_=1739964386135 HTTP/1.1"" 200 4106 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0"" - 026f9a0c852246e809385395c50d8418 2ms","2025-02-19T06:26:30.589-0500",,,,,,,,,,,,,,,,,,,,,4106,,,"127.0.0.1",,,,,,,,,,,,,,,,6,19,26,february,30,wednesday,2025,"-300",,,,,,,,,,,,,,,"rt_md_1739964386.3",,,,kali,,,,"-",,"_internal",,,,,,,,,,,,,1,,,,,,,,,GET,,,,,,,,,,,,,,,,,,,,"- 026f9a0c852246e809385395c50d8418 2ms",json,,,,"..._-__[//:::._-]_""_/-/////////.?=&=_/.""___""-""_""/.",,"-",,,,"19/Feb/2025:06:26:30.589 -0500",,,,,"en-US",,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/splunkd_ui_access.log","splunkd_ui_access",2,kali,,200,,,,,,48,18,,,"/en-US/splunkd/__raw/servicesNS/nobody/search/search/v2/jobs/rt_md_1739964386.3?output_mode=json&_=1739964386135",,"/en-US/splunkd/__raw/servicesNS/nobody/search/search/v2/jobs/rt_md_1739964386.3","output_mode=json&_=1739964386135",,,kali,"Mozilla/5.0 (X11; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0","HTTP/1.1",,,
,,"2025-02-19 06:26:29,965 INFO	[67b5bfe5de7ff2b16dbcd0] utility:61 - name=javascript, class=splunk.rum, {""component"": ""app.session.rum.measure"", ""app"": ""search"", ""user"": ""kali"", ""splunkVersion"": ""9.4.0"", ""useragent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0"", ""data"": {""transactionId"": ""5bd05a80-eeb4-11ef-83aa-3325cc0823a1"", ""hero"": ""Search Input - Time to Interactive"", ""fromSourceLocation"": ""origin"", ""toSourceLocation"": ""Search Input - Time to Interactive"", ""timeSinceOrigin"": 2293, ""duration"": 2293, ""fromSourceDurations"": {""Search Input - Time to Interactive"": 0}, ""context"": {}, ""app"": ""search"", ""page"": ""search""}, ""timestamp"": 1739964387791}","2025-02-19T06:26:29.965-0500",,,,,,,,,,,,,,,,,,,,,,,,,,,utility,,,,,,,,,,,,,6,19,26,february,29,wednesday,2025,local,,,,,,,,,,,,,,,,,,,kali,,,,,,"_internal",,,,,,,,,,,,61,1,,INFO,,,,,,"name=javascript, class=splunk.rum, {""component"": ""app.session.rum.measure"", ""app"": ""search"", ""user"": ""kali"", ""splunkVersion"": ""9.4.0"", ""useragent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0"", ""data"": {""transactionId"": ""5bd05a80-eeb4-11ef-83aa-3325cc0823a1"", ""hero"": ""Search Input - Time to Interactive"", ""fromSourceLocation"": ""origin"", ""toSourceLocation"": ""Search Input - Time to Interactive"", ""timeSinceOrigin"": 2293, ""duration"": 2293, ""fromSourceDurations"": {""Search Input - Time to Interactive"": 0}, ""context"": {}, ""app"": ""search"", ""page"": ""search""}, ""timestamp"": 1739964387791}",,,,,,,,,,,,,,javascript,,,,,,,,,,,,"--_::,_t[]_:_-_=,_=.,_{"""":_""..."",_"""":_"""",_"""":_"""",_",,,,,,,,67b5bfe5de7ff2b16dbcd0,,,,,,,,,,,,,,,,,"/opt/splunk/var/log/splunk/web_service.log","splunk_web_service",,kali,,,,,,,,24,0,,,,,,,,,,,,,,
